id,contrato_id,numero_parcela,valor,data_vencimento,paga,data_pagamento
3790,870,1,200.43,2024-01-18,False,
3791,870,2,585.75,2024-02-17,True,2024-02-20
3792,870,3,999.39,2024-03-18,True,2024-03-13
3793,870,4,425.05,2024-04-17,True,2024-04-16
3794,870,5,440.51,2024-05-17,True,2024-05-15
3795,871,1,780.06,2024-05-07,False,
3796,871,2,902.62,2024-06-06,True,2024-06-03
3797,871,3,907.15,2024-07-06,False,
3798,871,4,708.14,2024-08-05,False,
3799,871,5,766.2,2024-09-04,True,2024-09-01
3800,872,1,473.3,2024-04-26,True,2024-04-25
3801,872,2,931.21,2024-05-26,True,2024-05-30
3802,872,3,581.22,2024-06-25,False,
3803,872,4,738.17,2024-07-25,True,2024-07-30
3804,872,5,591.18,2024-08-24,True,2024-08-23
3805,873,1,630.92,2024-01-20,True,2024-01-23
3806,873,2,737.8,2024-02-19,True,2024-02-23
3807,873,3,486.37,2024-03-20,True,2024-03-19
3808,873,4,299.81,2024-04-19,True,2024-04-18
3809,873,5,377.22,2024-05-19,True,2024-05-16
3810,874,1,353.21,2024-05-01,True,2024-04-29
3811,874,2,387.41,2024-05-31,True,2024-05-28
3812,874,3,594.27,2024-06-30,True,2024-06-29
3813,874,4,356.87,2024-07-30,True,2024-07-27
3814,874,5,655.28,2024-08-29,True,2024-08-24
3815,874,6,737.74,2024-09-28,True,2024-09-23
3816,875,1,302.6,2024-04-11,True,2024-04-06
3817,875,2,884.38,2024-05-11,True,2024-05-08
3818,875,3,353.48,2024-06-10,True,2024-06-15
3819,875,4,742.19,2024-07-10,True,2024-07-06
3820,876,1,201.56,2024-03-17,True,2024-03-16
3821,876,2,883.09,2024-04-16,True,2024-04-19
3822,876,3,419.23,2024-05-16,True,2024-05-13
3823,876,4,613.81,2024-06-15,True,2024-06-14
3824,876,5,422.35,2024-07-15,True,2024-07-14
3825,877,1,513.49,2024-01-26,True,2024-01-26
3826,877,2,992.21,2024-02-25,True,2024-02-24
3827,877,3,933.6,2024-03-26,True,2024-03-25
3828,877,4,700.8,2024-04-25,True,2024-04-24
3829,877,5,674.02,2024-05-25,True,2024-05-22
3830,878,1,397.72,2024-03-20,True,2024-03-20
3831,878,2,857.31,2024-04-19,True,2024-04-18
3832,878,3,820.6,2024-05-19,True,2024-05-15
3833,878,4,663.15,2024-06-18,True,2024-06-17
3834,878,5,501.92,2024-07-18,True,2024-07-16
3835,879,1,249.6,2024-02-01,True,2024-01-27
3836,879,2,700.95,2024-03-02,True,2024-02-26
3837,879,3,241.76,2024-04-01,True,2024-03-27
3838,879,4,801.57,2024-05-01,True,2024-04-26
3839,879,5,208.49,2024-05-31,True,2024-05-26
3840,879,6,695.38,2024-06-30,True,2024-06-30
3841,880,1,563.26,2024-04-06,True,2024-04-05
3842,880,2,209.83,2024-05-06,True,2024-05-04
3843,880,3,923.5,2024-06-05,True,2024-06-02
3844,880,4,536.81,2024-07-05,True,2024-07-03
3845,880,5,310.14,2024-08-04,True,2024-07-30
3846,881,1,548.68,2024-01-31,False,
3847,881,2,803.5,2024-03-01,True,2024-03-02
3848,881,3,317.93,2024-03-31,True,2024-03-28
3849,881,4,976.22,2024-04-30,True,2024-04-28
3850,881,5,245.85,2024-05-30,True,2024-05-30
3851,882,1,537.65,2024-04-03,True,2024-04-01
3852,882,2,828.21,2024-05-03,True,2024-04-29
3853,882,3,679.81,2024-06-02,True,2024-05-30
3854,882,4,692.88,2024-07-02,True,2024-06-28
3855,883,1,900.88,2024-04-24,False,
3856,883,2,596.74,2024-05-24,False,
3857,883,3,711.01,2024-06-23,True,2024-06-21
3858,883,4,391.22,2024-07-23,True,2024-07-25
3859,883,5,845.82,2024-08-22,True,2024-08-21
3860,883,6,490.25,2024-09-21,True,2024-09-20
3861,884,1,313.92,2024-03-11,True,2024-03-08
3862,884,2,235.12,2024-04-10,True,2024-04-08
3863,884,3,375.16,2024-05-10,True,2024-05-05
3864,884,4,396.77,2024-06-09,True,2024-06-06
3865,884,5,928.52,2024-07-09,True,2024-07-05
3866,885,1,723.9,2024-03-08,True,2024-03-06
3867,885,2,444.06,2024-04-07,True,2024-04-12
3868,885,3,337.09,2024-05-07,True,2024-05-02
3869,885,4,905.33,2024-06-06,True,2024-06-04
3870,886,1,906.18,2024-02-08,True,2024-02-03
3871,886,2,502.56,2024-03-09,True,2024-03-07
3872,886,3,936.81,2024-04-08,True,2024-04-03
3873,886,4,435.35,2024-05-08,True,2024-05-05
3874,887,1,898.28,2024-01-11,True,2024-01-14
3875,887,2,367.39,2024-02-10,True,2024-02-05
3876,887,3,251.9,2024-03-11,True,2024-03-06
3877,887,4,499.41,2024-04-10,True,2024-04-07
3878,888,1,620.38,2024-03-29,True,2024-04-01
3879,888,2,414.67,2024-04-28,True,2024-05-02
3880,888,3,719.79,2024-05-28,True,2024-05-31
3881,888,4,890.53,2024-06-27,True,2024-06-23
3882,889,1,657.1,2024-03-01,False,
3883,889,2,499.29,2024-03-31,True,2024-03-30
3884,889,3,436.04,2024-04-30,True,2024-04-29
3885,889,4,572.2,2024-05-30,True,2024-05-26
3886,889,5,546.0,2024-06-29,True,2024-06-26
3887,890,1,505.9,2024-02-13,True,2024-02-12
3888,890,2,487.27,2024-03-14,True,2024-03-18
3889,890,3,637.32,2024-04-13,True,2024-04-11
3890,890,4,278.73,2024-05-13,True,2024-05-11
3891,891,1,467.01,2024-01-09,True,2024-01-06
3892,891,2,352.51,2024-02-08,True,2024-02-03
3893,891,3,929.91,2024-03-09,True,2024-03-06
3894,891,4,826.5,2024-04-08,True,2024-04-03
3895,891,5,806.24,2024-05-08,True,2024-05-06
3896,891,6,892.37,2024-06-07,True,2024-06-05
3897,892,1,579.55,2024-01-08,True,2024-01-04
3898,892,2,778.01,2024-02-07,True,2024-02-04
3899,892,3,876.64,2024-03-08,True,2024-03-11
3900,892,4,367.67,2024-04-07,True,2024-04-04
3901,892,5,311.16,2024-05-07,True,2024-05-06
3902,892,6,599.84,2024-06-06,True,2024-06-04
3903,893,1,535.32,2024-02-17,True,2024-02-12
3904,893,2,439.71,2024-03-18,True,2024-03-17
3905,893,3,937.72,2024-04-17,True,2024-04-19
3906,893,4,654.55,2024-05-17,True,2024-05-21
3907,893,5,893.56,2024-06-16,False,
3908,894,1,363.36,2024-04-12,True,2024-04-10
3909,894,2,579.82,2024-05-12,True,2024-05-17
3910,894,3,915.8,2024-06-11,True,2024-06-06
3911,894,4,342.11,2024-07-11,True,2024-07-10
3912,895,1,349.35,2024-01-21,True,2024-01-23
3913,895,2,364.71,2024-02-20,True,2024-02-16
3914,895,3,245.96,2024-03-21,True,2024-03-17
3915,895,4,512.88,2024-04-20,False,
3916,895,5,303.31,2024-05-20,True,2024-05-16
3917,895,6,964.08,2024-06-19,True,2024-06-17
3918,896,1,447.81,2024-03-29,True,2024-03-27
3919,896,2,682.97,2024-04-28,False,
3920,896,3,669.99,2024-05-28,True,2024-05-25
3921,896,4,361.36,2024-06-27,False,
3922,897,1,556.59,2024-04-09,True,2024-04-07
3923,897,2,620.69,2024-05-09,False,
3924,897,3,903.39,2024-06-08,True,2024-06-07
3925,897,4,430.33,2024-07-08,True,2024-07-05
3926,897,5,512.87,2024-08-07,True,2024-08-10
3927,897,6,399.31,2024-09-06,True,2024-09-02
3928,898,1,507.73,2024-03-05,True,2024-03-04
3929,898,2,514.84,2024-04-04,False,
3930,898,3,391.76,2024-05-04,True,2024-04-29
3931,898,4,433.51,2024-06-03,False,
3932,898,5,758.44,2024-07-03,True,2024-06-29
3933,898,6,529.02,2024-08-02,True,2024-07-30
3934,899,1,261.23,2024-03-14,True,2024-03-11
3935,899,2,528.08,2024-04-13,True,2024-04-12
3936,899,3,569.73,2024-05-13,True,2024-05-09
3937,899,4,504.92,2024-06-12,True,2024-06-15
3938,899,5,230.22,2024-07-12,True,2024-07-10
3939,899,6,461.69,2024-08-11,True,2024-08-10
3940,900,1,266.04,2024-04-05,True,2024-04-01
3941,900,2,312.2,2024-05-05,True,2024-05-06
3942,900,3,870.8,2024-06-04,True,2024-06-03
3943,900,4,627.72,2024-07-04,True,2024-07-03
3944,900,5,741.91,2024-08-03,True,2024-08-01
3945,901,1,771.53,2024-03-02,True,2024-02-27
3946,901,2,757.39,2024-04-01,True,2024-04-06
3947,901,3,730.03,2024-05-01,True,2024-04-28
3948,901,4,555.19,2024-05-31,True,2024-05-27
3949,901,5,813.69,2024-06-30,False,
3950,901,6,499.72,2024-07-30,True,2024-07-26
3951,902,1,222.36,2024-01-09,True,2024-01-14
3952,902,2,735.16,2024-02-08,True,2024-02-13
3953,902,3,334.31,2024-03-09,True,2024-03-08
3954,902,4,852.5,2024-04-08,True,2024-04-03
3955,903,1,365.7,2024-01-18,True,2024-01-18
3956,903,2,385.93,2024-02-17,True,2024-02-16
3957,903,3,521.71,2024-03-18,True,2024-03-14
3958,903,4,376.08,2024-04-17,True,2024-04-12
3959,903,5,495.18,2024-05-17,True,2024-05-14
3960,904,1,814.04,2024-01-12,True,2024-01-17
3961,904,2,628.95,2024-02-11,False,
3962,904,3,880.37,2024-03-12,True,2024-03-16
3963,904,4,459.48,2024-04-11,True,2024-04-09
3964,904,5,465.64,2024-05-11,True,2024-05-13
3965,905,1,982.42,2024-05-06,True,2024-05-05
3966,905,2,686.83,2024-06-05,True,2024-06-03
3967,905,3,602.74,2024-07-05,True,2024-07-04
3968,905,4,693.08,2024-08-04,True,2024-07-31
3969,905,5,805.8,2024-09-03,True,2024-08-31
3970,905,6,598.98,2024-10-03,True,2024-10-02
3971,906,1,390.45,2024-04-28,True,2024-05-01
3972,906,2,791.4,2024-05-28,True,2024-05-27
3973,906,3,616.7,2024-06-27,False,
3974,906,4,718.44,2024-07-27,True,2024-07-24
3975,906,5,474.18,2024-08-26,True,2024-08-24
3976,907,1,841.16,2024-03-16,True,2024-03-12
3977,907,2,617.18,2024-04-15,True,2024-04-14
3978,907,3,895.89,2024-05-15,True,2024-05-13
3979,907,4,950.62,2024-06-14,True,2024-06-09
3980,907,5,864.98,2024-07-14,False,
3981,907,6,389.05,2024-08-13,True,2024-08-10
3982,908,1,331.33,2024-02-20,True,2024-02-15
3983,908,2,399.18,2024-03-21,True,2024-03-19
3984,908,3,417.49,2024-04-20,True,2024-04-17
3985,908,4,518.6,2024-05-20,True,2024-05-15
3986,909,1,687.52,2024-03-21,True,2024-03-17
3987,909,2,215.85,2024-04-20,True,2024-04-22
3988,909,3,676.15,2024-05-20,True,2024-05-17
3989,909,4,504.36,2024-06-19,True,2024-06-14
3990,909,5,684.82,2024-07-19,True,2024-07-15
3991,910,1,356.57,2024-03-19,False,
3992,910,2,203.34,2024-04-18,True,2024-04-15
3993,910,3,593.16,2024-05-18,False,
3994,910,4,952.23,2024-06-17,False,
3995,910,5,498.52,2024-07-17,True,2024-07-12
3996,910,6,256.99,2024-08-16,True,2024-08-16
3997,911,1,507.86,2024-01-23,True,2024-01-19
3998,911,2,965.68,2024-02-22,True,2024-02-19
3999,911,3,607.69,2024-03-23,True,2024-03-22
4000,911,4,720.73,2024-04-22,False,
4001,911,5,788.53,2024-05-22,True,2024-05-19
4002,912,1,704.76,2024-01-23,True,2024-01-21
4003,912,2,409.06,2024-02-22,True,2024-02-19
4004,912,3,397.93,2024-03-23,True,2024-03-21
4005,912,4,209.87,2024-04-22,True,2024-04-18
4006,912,5,518.13,2024-05-22,True,2024-05-26
4007,913,1,927.96,2024-01-12,True,2024-01-08
4008,913,2,402.3,2024-02-11,True,2024-02-16
4009,913,3,909.32,2024-03-12,True,2024-03-11
4010,913,4,287.42,2024-04-11,True,2024-04-09
4011,914,1,415.22,2024-05-03,True,2024-04-30
4012,914,2,205.14,2024-06-02,True,2024-06-01
4013,914,3,255.87,2024-07-02,True,2024-06-29
4014,914,4,786.43,2024-08-01,True,2024-07-30
4015,914,5,358.42,2024-08-31,True,2024-09-03
4016,914,6,653.67,2024-09-30,True,2024-09-28
4017,915,1,847.34,2024-05-04,True,2024-05-07
4018,915,2,552.58,2024-06-03,False,
4019,915,3,287.36,2024-07-03,True,2024-07-02
4020,915,4,502.18,2024-08-02,True,2024-07-28
4021,915,5,387.82,2024-09-01,True,2024-08-31
4022,915,6,248.85,2024-10-01,True,2024-09-26
4023,916,1,831.37,2024-04-16,True,2024-04-15
4024,916,2,500.53,2024-05-16,True,2024-05-18
4025,916,3,945.7,2024-06-15,True,2024-06-11
4026,916,4,469.24,2024-07-15,True,2024-07-12
4027,917,1,853.48,2024-04-26,False,
4028,917,2,732.06,2024-05-26,True,2024-05-23
4029,917,3,898.46,2024-06-25,True,2024-06-21
4030,917,4,780.18,2024-07-25,True,2024-07-20
4031,918,1,298.32,2024-04-30,True,2024-05-01
4032,918,2,494.74,2024-05-30,True,2024-05-26
4033,918,3,611.93,2024-06-29,True,2024-06-26
4034,918,4,213.3,2024-07-29,True,2024-07-26
4035,918,5,742.34,2024-08-28,True,2024-08-23
4036,918,6,835.17,2024-09-27,True,2024-09-30
4037,919,1,989.5,2024-02-19,True,2024-02-24
4038,919,2,507.89,2024-03-20,True,2024-03-15
4039,919,3,900.99,2024-04-19,True,2024-04-18
4040,919,4,302.29,2024-05-19,True,2024-05-14
4041,919,5,989.78,2024-06-18,True,2024-06-18
4042,920,1,585.73,2024-02-02,True,2024-01-31
4043,920,2,802.6,2024-03-03,True,2024-02-28
4044,920,3,994.69,2024-04-02,True,2024-04-04
4045,920,4,922.12,2024-05-02,True,2024-04-29
4046,921,1,732.75,2024-04-02,False,
4047,921,2,736.48,2024-05-02,True,2024-05-07
4048,921,3,780.33,2024-06-01,True,2024-05-30
4049,921,4,945.42,2024-07-01,True,2024-06-28
4050,922,1,501.61,2024-01-19,True,2024-01-15
4051,922,2,723.14,2024-02-18,True,2024-02-21
4052,922,3,846.76,2024-03-19,True,2024-03-18
4053,922,4,289.11,2024-04-18,True,2024-04-16
4054,922,5,795.69,2024-05-18,True,2024-05-15
4055,923,1,963.25,2024-02-20,True,2024-02-19
4056,923,2,672.05,2024-03-21,True,2024-03-17
4057,923,3,455.71,2024-04-20,True,2024-04-18
4058,923,4,615.8,2024-05-20,True,2024-05-16
4059,923,5,207.35,2024-06-19,True,2024-06-16
4060,923,6,869.77,2024-07-19,True,2024-07-14
4061,924,1,426.71,2024-04-12,True,2024-04-17
4062,924,2,227.48,2024-05-12,True,2024-05-11
4063,924,3,418.76,2024-06-11,True,2024-06-09
4064,924,4,596.02,2024-07-11,True,2024-07-08
4065,924,5,322.16,2024-08-10,True,2024-08-11
